"ENSRNOG00000000844",0,0,0,0,1,0,2,0
"ENSRNOG00000000847",156,138,149,216,144,72,166,195
"ENSRNOG00000000848",42,46,54,76,56,21,51,67
"ENSRNOG00000000850",1,5,1,3,5,1,6,3
"ENSRNOG00000000851",168,181,204,239,204,88,203,249
"ENSRNOG00000000852",102,97,68,89,84,37,125,154
"ENSRNOG00000000853",65,44,55,52,57,28,53,64
"ENSRNOG00000000855",1,0,0,1,2,1,2,1
"ENSRNOG00000000858",13,8,11,5,8,5,4,7
"ENSRNOG00000000860",0,0,0,1,0,0,0,0
"ENSRNOG00000000861",52,48,39,46,42,17,45,67
"ENSRNOG00000000866",79,68,60,73,76,35,75,98
"ENSRNOG00000000867",48,38,47,48,60,35,49,66
"ENSRNOG00000000869",1,3,5,4,6,3,0,3
"ENSRNOG00000000871",27,26,34,26,21,12,34,40
"ENSRNOG00000000873",1,1,0,2,1,0,3,2
"ENSRNOG00000000875",103,94,131,176,142,60,116,140
"ENSRNOG00000000878",2,0,0,0,0,0,0,0
"ENSRNOG00000000879",109,143,112,197,140,62,129,146
"ENSRNOG00000000881",96,122,129,162,114,40,121,130
"ENSRNOG00000000885",38,48,44,39,44,22,50,47
"ENSRNOG00000000886",10,10,11,6,10,8,15,18
"ENSRNOG00000000888",147,136,166,214,179,68,212,220
"ENSRNOG00000000889",4,2,2,1,4,3,3,2
"ENSRNOG00000000891",6,10,8,9,7,2,10,8
"ENSRNOG00000000893",60,36,52,67,47,17,38,50
"ENSRNOG00000000894",174,154,227,256,203,88,212,280
"ENSRNOG00000000895",45,58,49,79,81,20,59,73
"ENSRNOG00000000897",0,1,0,0,1,0,0,1
"ENSRNOG00000000900",80,62,78,116,89,43,103,75
"ENSRNOG00000000901",80,85,77,100,65,36,100,83
"ENSRNOG00000000902",991,1089,1246,1318,1192,594,1252,1579
"ENSRNOG00000000903",19,14,22,33,24,9,26,16
"ENSRNOG00000000904",0,1,0,0,0,0,0,1
"ENSRNOG00000000905",19,11,16,17,15,9,12,17
"ENSRNOG00000000906",2,5,10,4,4,2,3,2
"ENSRNOG00000000907",5,2,2,3,5,3,3,4
"ENSRNOG00000000909",39,57,52,64,64,24,76,86
"ENSRNOG00000000913",5,4,12,8,7,2,13,8
"ENSRNOG00000000917",7,9,3,8,4,5,5,2
"ENSRNOG00000000918",101,85,105,154,125,39,155,129
"ENSRNOG00000000920",2,5,6,4,4,0,1,2
"ENSRNOG00000000921",367,473,487,576,457,159,532,551
"ENSRNOG00000000922",21,26,13,36,22,10,27,21
"ENSRNOG00000000923",282,317,286,426,314,127,353,402
"ENSRNOG00000000924",47,46,59,72,49,26,71,82
"ENSRNOG00000000925",35,30,32,38,40,16,41,33
"ENSRNOG00000000926",87,96,94,96,95,51,84,120
"ENSRNOG00000000931",208,184,208,243,249,86,235,285
"ENSRNOG00000000934",67,53,62,84,72,24,70,89
"ENSRNOG00000000936",36,27,30,51,37,9,28,50
"ENSRNOG00000000937",10,10,11,14,12,6,17,15
